"Gene","Mean","Var","Max","cv","n"
"TANGO6",38.3730178936622,71.5114186479157,65.6383939098855,0.0485650098712508,269
"TAOK1",113.203131979353,315.746029545027,168.609058587906,0.0246388828647804,270
"TAP2",31.3828057312526,71.4702626683522,83.2026415786875,0.0725674464974681,268
"TARDBP",64.5311717529942,105.659466008594,95.7230346929503,0.0253728533500159,269
"TARP",3.82749051869547,25.1197545768731,41.2934267654459,1.71469603996346,176
"TARS2",41.2763119894149,72.9627180501863,75.677321382191,0.0428251833830628,269
"TAS1R3",1.90177641386505,26.3852224294179,40.2468929983108,7.29527799522912,124
"TAS2R16",0.367927394796613,6.38628733218015,40.818069098736,47.1763355505931,82
"TAS2R38",3.75983383244967,9.3468068252204,22.6637789923668,0.661189524116907,232
"TAS2R40",3.31740605418503,23.5169663619941,25.7137971269669,2.13689917878847,163
"TAS2R41",0.376704834964936,6.44905149337796,41.0200600829692,45.4457689248863,80
"TASP1",50.9209837944515,66.2422400835686,79.2605933978308,0.0255470900649648,270
"TAT",2.53219838647188,26.4580015496988,56.4225528904188,4.12630743213618,196
"TATDN2",59.7562908927711,145.621125575349,159.178342814862,0.04078092930341,269
"TBC1D10A",17.9389907979781,144.743013045725,61.2343314207444,0.449781506457749,231
"TBC1D12",33.849518252952,161.45726516456,79.7663556679019,0.140913501806412,270
"TBC1D14",161.410213105875,646.397599603921,318.50041568027,0.0248106254896238,270
"TBC1D16",33.4665535436912,624.861746690506,155.983713688368,0.557907189855339,268
"TBC1D20",100.81233638578,395.020501677685,159.575551356163,0.0388680073726299,270
"TBC1D22A",59.4967799760331,192.900608026699,114.453228312326,0.0544937472017936,269
"TBC1D5",55.9677515580764,242.729736142543,85.4190373738563,0.0774902860160305,269
"TBC1D7",48.8062445600395,89.8322841545806,119.214969990051,0.0377121818210882,269
"TBCD",54.6679769160443,206.657219684733,127.828426179266,0.069148788800239,270
"TBL3",48.4335732623016,101.898159867641,90.6465782003943,0.0434383499115143,270
"TBR1",7.70887605056927,188.239171393971,86.5415176310501,3.16758207641174,190
"TBX1",15.9703689504611,194.992007745739,115.248153057699,0.764516586813659,255
"TBX15",5.65404892549385,80.0990702859917,56.0700258101572,2.50558044462434,194
"TBX18",4.36604929957331,77.8145868075554,63.222186527963,4.08210099315012,165
"TBX20",7.60221612126075,148.955875502892,108.090062637782,2.57737264432382,222
"TBX21",9.34633781775678,112.102685959337,73.6638162034164,1.2833144067273,257
"TBX3",17.0735016975021,444.836633265795,141.102393146787,1.52600283693191,260
"TBX4",2.55901545514547,88.1903314052514,130.455264868259,13.467133241955,98
"TBX5",4.5597372889445,141.024644952086,89.3206732645476,6.78289934407134,138
"TBX6",18.6349493744631,38.0805010199889,39.2720417475938,0.109659489359236,268
"TCAIM",54.000084757052,161.565909478513,82.0735954761533,0.0554065165638101,270
"TCAP",0.667125731812089,2.39642184355513,16.2028575892687,5.38453104325389,117
"TCEA3",6.78830179625685,194.635997869678,81.8786496688446,4.22377603621024,148
